country,in_degree,out_degree,betweenness,closeness,degree_centrality,eigenvector,eccentricity,year
Luxembourg,548985.487,177040.979,0.22603174603174603,0.5572826712723086,0.6977777777777778,0.004314825911281826,2,2019
Russian Federation,13733945.730999999,819248.107,0.04003637566137566,0.6217084136159281,1.0622222222222222,0.08461551863104176,2,2019
Australia,8335431.197000001,3811521.8340000003,0.07275793650793651,0.6364234056541749,1.2266666666666666,0.07432775117968149,2,2019
Bahamas,63021.60400000001,283.867,0.020535714285714286,0.552984861468152,0.30666666666666664,0.0004844741537775204,2,2019
Bolivia (Plurinational State of),212107.837,1299.022,0.0,0.5660818713450293,0.3688888888888889,0.0007204728090600412,2,2019
Bosnia Herzegovina,359181.955,83381.776,0.0044444444444444444,0.5616478096895852,0.5022222222222222,0.0016264322716088475,2,2019
Belize,13644.118999999999,1594.612,0.004623015873015873,0.5432098765432098,0.3377777777777778,7.431151354733857e-05,3,2019
Bulgaria,1574084.807,1129053.635,1.984126984126984e-05,0.5675754910583406,0.9733333333333334,0.006870913500981041,2,2019
Cambodia,317289.473,12509.642,0.041180555555555554,0.5631180919139035,0.5288888888888889,0.00103791175155126,2,2019
Costa Rica,734346.3239999999,281977.026,0.025625,0.5958756540473992,0.6977777777777778,0.004734509428943304,2,2019
Cuba,137563.752,276935.332,0.004384920634920635,0.5432098765432098,0.5333333333333333,0.0005600600454030123,2,2019
Czechia,5386766.686,3004031.8589999997,0.00625,0.6042446941323345,1.0444444444444445,0.03380005582671385,2,2019
Benin,127733.26900000001,3232.648,0.008462301587301588,0.5473565168221657,0.3333333333333333,0.000588040405762412,3,2019
Estonia,516412.76,117168.328,0.017619047619047618,0.5645960921551473,0.6222222222222222,0.0025877419113859196,2,2019
Finland,2162708.231,1898471.724,0.1053670634920635,0.5925925925925926,0.9822222222222222,0.014298101838725765,2,2019
French Polynesia,91290.57200000001,369.23,0.00632936507936508,0.5767053917187964,0.35555555555555557,0.0005856997343456979,2,2019
Gambia,12060.68,78.226,0.02630952380952381,0.5133916732962079,0.17777777777777778,4.419970646897486e-05,3,2019
State of Palestine,273014.766,24707.832000000002,0.04992063492063492,0.5391255917571707,0.3022222222222222,0.0006469976258319344,3,2019
Guyana,34032.221000000005,2897.2279999999996,0.031031746031746032,0.5459672870840383,0.3333333333333333,0.00035446039116815534,2,2019
Haiti,48494.446,13.795,1.984126984126984e-05,0.5298303229337712,0.2311111111111111,0.0001549524300571791,3,2019
Iraq,1305296.014,477.788,9.92063492063492e-05,0.582956940680518,0.39111111111111113,0.005310624878481581,2,2019
Jamaica,157064.426,4306.9529999999995,0.004345238095238096,0.5587301587301586,0.4311111111111111,0.0008201010035700755,2,2019
Japan,25220701.69,8329163.764,0.017837301587301586,0.5942295887047269,1.1377777777777778,0.20568317264951314,2,2019
Kazakhstan,1213771.295,64504.08899999999,0.016666666666666666,0.5861338177414471,0.4888888888888889,0.006101732266484108,2,2019
Kuwait,1297521.4239999999,60612.507,0.002996031746031746,0.5975308641975309,0.5244444444444445,0.009437582094690729,2,2019
Lebanon,1119056.57,52408.502,0.006190476190476191,0.582956940680518,0.5911111111111111,0.006580320754079037,2,2019
Lithuania,1342465.29,602186.154,0.004345238095238096,0.5675754910583406,0.7911111111111111,0.005630750698307231,2,2019
"China, Macao SAR",263282.116,8416.662999999999,0.0,0.5558426643697961,0.3422222222222222,0.0012868511100253533,2,2019
Malawi,175125.91,111.83999999999999,0.1072850529100529,0.5501562944018187,0.3111111111111111,0.00045579764548416517,2,2019
Malaysia,1683700.642,348525.253,0.0,0.5813813813813814,0.9688888888888889,0.01169497730732514,2,2019
Mauritius,170213.93,32660.259,0.020892857142857144,0.5845410628019323,0.5333333333333333,0.0006115309452569338,2,2019
"Other Asia, nes",3943526.221,868022.902,0.006190476190476191,0.5767053917187964,0.9244444444444444,0.030604077478293894,2,2019
Mongolia,109178.104,236.79700000000003,0.009322089947089949,0.5705865016209843,0.37777777777777777,0.00042178275912472613,2,2019
New Zealand,946066.227,426328.24700000003,0.09110119047619047,0.6271460965338516,1.0666666666666667,0.006430832234956846,2,2019
Nicaragua,350015.064,30228.652,0.007311507936507936,0.5587301587301586,0.4,0.0011847286323207792,2,2019
Pakistan,915711.841,291411.11100000003,0.0,0.582956940680518,0.9866666666666667,0.005928240380548033,2,2019
Panama,1451368.6469999999,470114.25299999997,0.0017162698412698412,0.6008690254500311,0.6355555555555555,0.009191391295827533,2,2019
Paraguay,268854.236,55560.627,0.004345238095238096,0.5660818713450293,0.49333333333333335,0.0012339484216465021,2,2019
Philippines,1824602.623,77737.591,0.05255952380952381,0.5845410628019323,0.7733333333333333,0.00977728735068383,2,2019
Romania,3826788.168,1114890.5329999998,0.009613095238095238,0.5736296296296296,0.8488888888888889,0.020477134981586424,2,2019
Slovakia,1828346.358,489229.92400000006,0.005691137566137567,0.5925925925925926,0.8,0.009804540180411294,2,2019
Thailand,2277616.853,644921.041,0.1006382275132275,0.6093799181617878,1.0888888888888888,0.014794401309044813,2,2019
Ukraine,2339220.635,257731.635,0.07885251322751323,0.5942295887047269,0.9466666666666667,0.011900173493413865,2,2019
United Rep. of Tanzania,354570.8020000001,2036.828,0.09180555555555556,0.5782556750298686,0.5066666666666667,0.0008498979077096988,3,2019
Uzbekistan,916883.8019999999,10064.669,0.0,0.5558426643697961,0.38666666666666666,0.0032011481384522614,2,2019
Venezuela,447659.25000000006,11256.08,0.008968253968253969,0.5515669515669516,0.37333333333333335,0.0009560135422939614,2,2019
Yemen,252834.276,47.915,1.984126984126984e-05,0.5705865016209843,0.31555555555555553,0.000641549680301912,2,2019
Bangladesh,269597.142,142692.293,0.01597222222222222,0.5473565168221657,0.6933333333333334,0.00133854903182979,2,2019
Armenia,203748.702,24172.206,0.0968617724867725,0.5751633986928104,0.47555555555555556,0.0012338805340089383,3,2019
Bermuda,28869.386,154.638,0.013293650793650793,0.5221143473570657,0.19555555555555557,0.00030809468063721436,2,2019
Bhutan,13006.369999999999,135.722,0.00031746031746031746,0.4933741080530071,0.12,1.8334667786084223e-05,3,2019
Botswana,130986.887,10228.144,0.01003968253968254,0.5572826712723086,0.38222222222222224,0.00020473681805391596,2,2019
Solomon Isds,4026.7569999999996,23.581,0.0,0.48778029730410677,0.09333333333333334,1.550366585145764e-05,3,2019
Brunei Darussalam,116214.689,842.886,0.007043650793650794,0.5377777777777778,0.3022222222222222,0.00011478167135447643,2,2019
Burundi,65180.90899999999,195.10399999999998,0.0005158730158730158,0.5418415897005318,0.24444444444444444,0.0001464748671285135,3,2019
Cabo Verde,14695.536,129.655,0.0,0.4967924044136516,0.14666666666666667,1.6139509222195788e-05,3,2019
Cayman Isds,16845.782,49.050000000000004,0.0001388888888888889,0.5025960539979231,0.1511111111111111,0.00012808109200223455,2,2019
Christmas Isds,465.086,435.04600000000005,0.0,0.42096107849532505,0.022222222222222223,2.8405716473553177e-06,3,2019
Cocos Isds,245.948,660.611,0.0,0.45865908552475715,0.026666666666666665,1.272021917316374e-06,3,2019
Cook Isds,1041.28,1.247,0.008571428571428572,0.4509666899604006,0.04888888888888889,3.9130256406267747e-07,3,2019
Cyprus,333503.123,463577.502,0.007096560846560847,0.5782556750298686,1.008888888888889,0.001156099623609113,2,2019
Falkland Isds (Malvinas),1570.387,0.0,0.0,0.43764336917562724,0.017777777777777778,8.826487914622287e-06,3,2019
Fiji,33761.608,5932.165999999999,0.004345238095238096,0.5246612466124662,0.28888888888888886,8.31036054765747e-05,2,2019
Djibouti,47114.883,16.357,0.0,0.5133916732962079,0.1688888888888889,0.00016823623798560894,3,2019
Kiribati,993.667,0.233,0.0,0.4933741080530071,0.07555555555555556,2.7174221755603255e-06,3,2019
Guam,222.55800000000002,8.656,0.0001984126984126984,0.49450830140485313,0.08,6.438505826019886e-07,2,2019
Iceland,164164.39299999998,12730.626,0.0,0.5515669515669516,0.5422222222222223,0.0007549574306396661,2,2019
Lao People's Dem. Rep.,49030.98599999999,477.01099999999997,0.0,0.5351022664455499,0.26666666666666666,0.00012832725736953358,2,2019
Lesotho,50698.75,426.88800000000003,0.032202380952380955,0.5324532453245324,0.26222222222222225,5.5239681389649955e-05,3,2019
Madagascar,153518.899,223.42600000000002,0.007966269841269842,0.5487528344671201,0.30666666666666664,0.0007261550861004162,3,2019
Maldives,37529.933,115.535,0.0,0.5324532453245324,0.2088888888888889,9.140988170685171e-05,2,2019
Montenegro,120542.301,49413.164,0.007053571428571428,0.5418415897005318,0.3511111111111111,0.0005979426382361956,3,2019
Nauru,587.186,123.96000000000001,0.0,0.4293634952317587,0.04,9.99138276280239e-07,3,2019
Cura̤ao,61604.33900000001,20477.921,0.0,0.5432098765432098,0.37333333333333335,0.00021980917735855827,3,2019
New Caledonia,94777.47600000001,37.422,0.0,0.4888888888888889,0.12,0.0005157665150280558,2,2019
Vanuatu,5690.365,0.118,0.0,0.5085369057000262,0.1111111111111111,8.28399303215475e-06,2,2019
Norfolk Isds,37.05500000000001,0.0,0.0,0.4012405011295954,0.008888888888888889,7.545813836126171e-08,3,2019
Norway,2046191.716,1279929.346,0.004345238095238096,0.6008690254500311,0.9022222222222223,0.013327018370215065,2,2019
N. Mariana Isds,20.172,0.031,0.003630952380952381,0.43281913704448916,0.026666666666666665,2.2976221029084975e-08,3,2019
FS Micronesia,528.36,2.389,0.0,0.4646028317734581,0.04888888888888889,2.217277160741838e-06,3,2019
Marshall Isds,1271.194,3.6529999999999996,0.0,0.47173489278752434,0.07555555555555556,6.2687745811371025e-06,2,2019
Palau,350.631,0.0,0.0,0.4618534278959811,0.044444444444444446,4.779238195178157e-07,3,2019
Papua New Guinea,73239.491,774.875,0.0020238095238095236,0.5391255917571707,0.28444444444444444,0.00016044391512671006,2,2019
Rwanda,109256.586,287.76599999999996,0.0024404761904761904,0.5616478096895852,0.3422222222222222,0.00047907268765084895,3,2019
Seychelles,11477.686,686.005,0.028273809523809524,0.5404801786711334,0.26222222222222225,3.425121396842388e-05,3,2019
Zimbabwe,207355.06699999998,3169.409,0.12261904761904761,0.5572826712723086,0.35555555555555557,0.000315529049337555,3,2019
Suriname,12339.372,19.349,0.0,0.5221143473570657,0.2088888888888889,8.178651802354597e-05,3,2019
Syria,130094.43000000001,12578.129,0.0,0.5324532453245324,0.28888888888888886,0.0005303645132896161,3,2019
Tuvalu,159.74099999999999,2.452,0.0,0.45865908552475715,0.04,2.4883261681315655e-07,3,2019
Liberia,28291.622,2235.183,0.023720238095238096,0.5501562944018187,0.29777777777777775,7.965927477727215e-05,2,2019
Anguilla,611.151,23210.986,0.0,0.49000253100480895,0.08444444444444445,3.6724367046478527e-06,3,2019
San Marino,1326.181,11811.099,0.0030952380952380953,0.4656084656084656,0.14222222222222222,9.808926605145155e-06,3,2019
Sierra Leone,40872.072,989.518,5.9523809523809524e-05,0.520850147968792,0.25333333333333335,0.00011981509249789807,3,2019
Somalia,77618.408,15.306999999999999,0.04327050264550264,0.5195920558239399,0.2,0.0001814042102858275,2,2019
Sudan,352820.065,1076.785,0.0,0.5487528344671201,0.28444444444444444,0.0012877162086652948,3,2019
Turkmenistan,113300.362,108.494,0.0010317460317460316,0.520850147968792,0.2222222222222222,0.00031882336663511515,3,2019
Turks and Caicos Isds,3138.817,689.197,0.0,0.4933741080530071,0.1111111111111111,2.7495491942733982e-05,3,2019
Aruba,48015.132999999994,1714.7419999999997,0.00011904761904761905,0.5133916732962079,0.17777777777777778,0.00015356411745742825,3,2019
Saint Maarten,8871.126,74.205,0.0,0.48778029730410677,0.09333333333333334,4.19522123102235e-05,3,2019
Central African Rep.,78006.153,122.616,0.0,0.5233846985671803,0.19555555555555557,0.0007270447645360328,3,2019
Chad,54501.326,25.823999999999998,0.052113095238095236,0.5351022664455499,0.21777777777777776,0.0001726795160753882,3,2019
Comoros,6081.464000000001,0.439,0.004424603174603175,0.5002583979328166,0.11555555555555555,2.661929347656474e-05,3,2019
Equatorial Guinea,8107.154999999999,0.237,0.0,0.5037730939370284,0.11555555555555555,3.2854377604866904e-05,3,2019
Eritrea,8227.563,21.399,0.0,0.5073375262054507,0.12,2.6900429549728283e-05,3,2019
Gibraltar,22709.916,24.191000000000003,0.0,0.4823119083208769,0.07555555555555556,0.00012716089204573965,3,2019
Guinea,148058.063,164.371,0.0,0.520850147968792,0.24,0.0005868290136713541,2,2019
Guinea-Bissau,9363.544999999998,0.451,0.0,0.48339575530586765,0.08444444444444445,3.374227080816633e-05,3,2019
South Sudan,41335.087,0.01,0.0,0.5037730939370284,0.12444444444444444,0.00022722659795891984,3,2019
Tokelau,1157.198,523.437,0.022123015873015874,0.4519140989729225,0.09333333333333334,4.6216701863213535e-06,3,2019
Saint Barth̩lemy,951.086,9.816,0.0,0.42178649237472765,0.013333333333333332,4.958530620777228e-06,3,2019
Br. Indian Ocean Terr.,4090.63,73.652,0.0,0.42261514953067014,0.022222222222222223,1.7629303974821874e-06,3,2019
Dem. People's Rep. of Korea,53699.270000000004,6695.143,0.0,0.46161182641869336,0.2088888888888889,0.00035237490809157765,3,2019
Saint Pierre and Miquelon,3212.868,3.7150000000000003,0.0,0.47173489278752434,0.03111111111111111,1.7606980343744413e-05,3,2019
Fr. South Antarctic Terr.,32.983000000000004,0.0,0.0,0.4332756708804613,0.013333333333333332,2.1938591658172777e-07,3,2019
Greenland,4849.829,5.975,0.0,0.4435280641466208,0.026666666666666665,6.571879108229754e-06,3,2019
Niue,145.60399999999998,81.499,0.0,0.42680776014109345,0.026666666666666665,5.2526021248374915e-08,3,2019
Wallis and Futuna Isds,1436.184,6.505,0.0,0.42344706911636043,0.017777777777777778,7.818891570159741e-06,3,2019
Bonaire,8065.9929999999995,79.54299999999999,0.0,0.43281913704448916,0.035555555555555556,4.096995194105689e-05,3,2019
Pitcairn,19.177,0.0,0.0,0.38487785657998425,0.0044444444444444444,3.70115555949338e-09,3,2019
Saint Helena,1130.626,20.380000000000003,0.0,0.43022222222222223,0.026666666666666665,4.9815964686659875e-06,3,2019
Afghanistan,249689.28299999997,575.778,0.0024603174603174604,0.5410152284263959,0.3111111111111111,0.0004649959514601142,3,2020
Angola,282864.14800000004,384.675,0.1477579365079365,0.5856043956043956,0.43555555555555553,0.0005249709249435332,3,2020
Brunei Darussalam,177498.46600000001,458.81100000000004,0.0,0.5369269521410579,0.28,0.00014852062172730847,2,2020
Cameroon,239846.92300000004,7416.950000000001,0.015297619047619048,0.6090285714285714,0.5911111111111111,0.00083787303606215,3,2020
Canada,13951415.132,9577263.8,0.09798611111111111,0.7808058608058609,1.5333333333333334,0.1274736401119042,2,2020
Sri Lanka,514342.305,10063.065,0.12749007936507936,0.5872176308539945,0.6711111111111111,0.001118445222742135,2,2020
Dominican Rep.,669431.4779999999,232930.026,0.004345238095238096,0.6004507042253521,0.8577777777777778,0.0031016050240490842,2,2020
France,29028522.704000004,38326282.672,0.027142857142857142,0.7667625899280576,1.6177777777777778,0.16531578480647371,2,2020
French Polynesia,95539.732,203.129,0.0,0.5669148936170214,0.31555555555555553,0.0005392077859985861,2,2020
Germany,61078034.089,100752921.954,0.008313492063492063,0.6854019292604502,1.44,0.3895864640809932,2,2020
Ireland,9436515.885,66381579.451,0.044811507936507934,0.6766984126984127,1.3377777777777777,0.09259081334354163,2,2020
Japan,27491047.472,11845088.906,0.0003373015873015873,0.5856043956043956,1.12,0.21746380361119885,2,2020
Kenya,691272.199,128013.43400000001,0.07540674603174603,0.6382035928143713,0.88,0.0023000613079881163,2,2020
Lao People's Dem. Rep.,45789.831999999995,574.535,0.0,0.5369269521410579,0.27111111111111114,7.151437034242344e-05,2,2020
Mali,235674.509,11120.638,0.031190476190476192,0.57455525606469,0.4444444444444444,0.00094433947959579,2,2020
Nepal,228725.18899999998,13813.910000000002,0.07153439153439153,0.5654111405835544,0.56,0.0002490891551932613,2,2020
Saudi Arabia,4902394.691,424881.807,0.005277777777777778,0.6072934472934474,0.7955555555555556,0.027121128833168577,2,2020
India,2549302.465,21520705.623,0.0,0.6876129032258065,1.488888888888889,0.01668644166369001,2,2020
Spain,16475564.899,17131516.377,0.015595238095238096,0.6401201201201202,1.288888888888889,0.13526118179753763,2,2020
Switzerland,38918101.741,71515321.026,0.010575396825396825,0.6898381877022655,1.4177777777777778,0.25987779198631084,2,2020
Tajikistan,75432.371,343.90500000000003,0.0,0.563915343915344,0.3288888888888889,0.00014686732301628097,3,2020
United Kingdom,25254121.76,26462093.993,0.00876984126984127,0.6832051282051282,1.4577777777777778,0.1646772376224819,2,2020
Uzbekistan,1154568.164,25438.73,0.09342261904761905,0.563915343915344,0.4177777777777778,0.002324697374902145,3,2020
Albania,239294.228,2133.8540000000003,0.0,0.5302487562189055,0.3377777777777778,0.001073995699265315,3,2020
Austria,7777018.271,12478601.233,0.01851190476190476,0.6251026392961877,1.2266666666666666,0.06621612811075843,2,2020
Belgium,36512044.067999996,41962960.76,0.05113095238095238,0.6898381877022655,1.448888888888889,0.22808190518406066,2,2020
Congo,77486.266,153.65300000000002,0.0006746031746031745,0.5609473684210526,0.3688888888888889,0.00030439416201536194,3,2020
Costa Rica,787755.6889999999,317025.457,0.06637896825396826,0.5954189944134078,0.7644444444444445,0.004607595791661917,2,2020
El Salvador,417540.286,184307.502,0.005615079365079365,0.584,0.5777777777777777,0.0018754823718953298,2,2020
